"price";"Overall.Qual";"Garage.Area";"Total.Bsmt.SF";"X1st.Flr.SF";"Full.Bath";"AgeofHouse";"Mas.Vnr.Area";"TotRms.AbvGrd";"Fireplaces";"Wood.Deck.SF";"Longitude";"Latitude";"Neighborhood"
202500;6;240;848;1017;1;10;0;9;1;27;"-93,627385";"42,030786";"BrkSide"
210000;6;440;1065;915;1;57;0;6;1;0;"-93,627487";"42,030823";"BrkSide"
109500;5;0;784;784;1;58;0;5;0;0;"-93,624715";"42,033456";"BrkSide"
159000;6;420;1004;1004;2;56;0;7;2;0;"-93,625576";"42,033306";"BrkSide"
124000;5;240;672;832;1;2;0;6;0;0;"-93,625584";"42,033568";"BrkSide"
106900;6;200;554;736;1;8;0;6;0;38;"-93,625589";"42,033699";"BrkSide"
164900;6;240;981;1014;1;19;0;6;1;0;"-93,623666";"42,03337";"BrkSide"
128000;4;240;672;757;1;59;0;6;0;0;"-93,624564";"42,033406";"BrkSide"
119000;5;370;949;949;1;5;0;5;1;0;"-93,624566";"42,033511";"BrkSide"
134000;6;240;608;608;1;60;0;5;0;0;"-93,624566";"42,033563";"BrkSide"
134900;6;624;698;786;1;9;0;4;0;210;"-93,624567";"42,033616";"BrkSide"
117000;5;216;884;884;1;12;0;5;1;0;"-93,622513";"42,03329";"BrkSide"
120000;6;208;862;950;1;58;0;5;1;0;"-93,623514";"42,033321";"BrkSide"
128000;6;217;600;608;1;57;0;6;2;0;"-93,623521";"42,033612";"BrkSide"
132000;5;240;835;955;1;60;300;7;2;0;"-93,623523";"42,033665";"BrkSide"
157000;6;672;825;825;2;8;0;5;0;272;"-93,621532";"42,033473";"BrkSide"
131000;6;440;735;869;1;57;0;6;1;0;"-93,621501";"42,033336";"BrkSide"
113000;6;160;992;1013;1;58;0;6;0;0;"-93,622102";"42,033493";"BrkSide"
119000;6;180;884;904;1;5;0;4;0;0;"-93,622443";"42,033474";"BrkSide"
139900;6;312;780;780;1;60;0;6;0;221;"-93,622448";"42,033631";"BrkSide"
115000;5;355;565;565;1;11;0;6;1;0;"-93,624688";"42,031354";"BrkSide"
141500;5;576;927;1067;1;59;0;5;0;112;"-93,623645";"42,03252";"BrkSide"
133000;4;240;884;989;1;14;0;6;0;0;"-93,623644";"42,03246";"BrkSide"
114500;6;528;816;816;1;56;0;6;1;112;"-93,623642";"42,032299";"BrkSide"
123000;4;336;704;624;1;58;0;6;0;0;"-93,623632";"42,031493";"BrkSide"
105000;5;180;715;875;1;16;0;5;0;48;"-93,623629";"42,031292";"BrkSide"
75000;3;258;728;728;1;56;0;6;0;0;"-93,624553";"42,032396";"BrkSide"
88000;5;450;768;1015;1;56;0;6;0;0;"-93,624553";"42,032478";"BrkSide"
81300;5;164;0;808;1;13;0;6;0;0;"-93,622566";"42,032476";"BrkSide"
115000;5;264;960;995;1;10;0;5;0;0;"-93,622565";"42,032375";"BrkSide"
162900;5;360;1078;1128;2;16;0;8;1;0;"-93,622552";"42,031461";"BrkSide"
131750;5;230;966;1014;1;15;0;6;1;174;"-93,622551";"42,03142";"BrkSide"
123900;5;624;528;548;1;30;0;5;0;306;"-93,623483";"42,031556";"BrkSide"
132500;5;379;756;903;1;57;0;6;0;25;"-93,621504";"42,032505";"BrkSide"
150000;7;400;989;1245;2;58;0;7;1;0;"-93,621485";"42,031496";"BrkSide"
138400;5;480;928;928;2;60;0;7;1;0;"-93,621482";"42,031337";"BrkSide"
132000;7;576;832;854;1;6;0;5;0;48;"-93,6224";"42,031321";"BrkSide"
110000;5;180;741;741;1;22;0;7;0;0;"-93,622415";"42,032418";"BrkSide"
102000;6;180;960;986;1;57;0;5;1;0;"-93,6212119";"42,0314873";"BrkSide"
150000;5;250;952;994;2;59;0;6;1;189;"-93,621351";"42,03235";"BrkSide"
128000;6;502;611;751;2;9;0;6;0;0;"-93,624591";"42,031049";"BrkSide"
89000;5;205;616;616;1;56;0;4;0;0;"-93,6243778";"42,0310818";"BrkSide"
68500;4;240;520;520;1;58;0;4;0;49;"-93,624471";"42,030388";"BrkSide"
127000;5;240;672;1072;1;7;0;6;0;0;"-93,6218858";"42,031057";"BrkSide"
126500;5;1184;1072;1072;1;59;0;5;0;0;"-93,6213592";"42,0310861";"BrkSide"
113000;5;280;993;1048;1;56;0;5;1;0;"-93,622386";"42,030389";"BrkSide"
109000;5;210;816;816;1;56;0;4;0;168;"-93,62577";"42,029526";"BrkSide"
180500;6;520;764;1060;1;57;0;8;1;0;"-93,62576";"42,029451";"BrkSide"
207000;6;370;833;1053;1;8;0;8;1;0;"-93,627";"42,029399";"BrkSide"
214500;6;441;844;1445;2;15;0;10;0;0;"-93,62726";"42,030062";"BrkSide"
184000;7;240;1026;1133;2;58;0;8;0;0;"-93,625556";"42,028426";"BrkSide"
162500;6;672;810;1170;2;4;0;8;0;0;"-93,625539";"42,028274";"BrkSide"
145000;5;240;883;988;1;26;0;8;0;0;"-93,625434";"42,027065";"BrkSide"
165000;6;576;768;752;1;57;0;7;0;0;"-93,625435";"42,026912";"BrkSide"
167500;7;532;728;1136;1;16;0;8;0;509;"-93,625362";"42,026759";"BrkSide"
90000;5;576;750;960;1;57;0;7;0;0;"-93,625285";"42,026998";"BrkSide"
153575;6;384;698;698;1;4;0;7;0;0;"-93,625284";"42,027088";"BrkSide"
129000;4;576;960;960;1;36;160;6;0;0;"-93,625436";"42,028544";"BrkSide"
130000;6;275;816;838;1;8;0;5;0;0;"-93,625623";"42,029556";"BrkSide"
244400;7;349;1032;1207;2;60;0;10;2;56;"-93,656231";"42,033454";"ClearCr"
130000;5;288;1062;1352;1;48;120;6;0;168;"-93,6578344";"42,0331453";"ClearCr"
200500;5;0;1598;1636;3;13;0;12;1;122;"-93,656124";"42,033285";"ClearCr"
173000;5;365;1422;1675;2;51;90;8;2;0;"-93,655538";"42,032432";"ClearCr"
134432;4;680;0;1120;2;49;0;7;1;0;"-93,657031";"42,031281";"ClearCr"
107500;5;180;689;725;1;60;0;6;0;0;"-93,658265";"42,028256";"ClearCr"
328000;7;533;1306;1306;2;13;0;7;0;296;"-93,670503";"42,030082";"ClearCr"
270000;7;690;1420;1483;1;9;0;4;2;496;"-93,670114";"42,03009";"ClearCr"
278000;7;521;1865;1830;1;39;123;6;2;0;"-93,668392";"42,031635";"ClearCr"
164000;5;575;1000;1000;1;43;0;4;2;238;"-93,667082";"42,032157";"ClearCr"
235000;6;564;1602;1252;1;33;0;4;1;409;"-93,666979";"42,032155";"ClearCr"
225000;7;667;1304;1304;2;53;0;7;1;0;"-93,662039";"42,032575";"ClearCr"
145000;5;626;988;1721;2;48;275;7;2;50;"-93,660812";"42,032653";"ClearCr"
143000;5;452;1437;1473;1;6;0;5;2;0;"-93,66798";"42,026548";"ClearCr"
260000;7;586;1332;1332;0;31;0;4;1;268;"-93,667904";"42,026547";"ClearCr"
148400;7;450;430;880;2;25;0;7;0;188;"-93,674402";"42,023651";"ClearCr"
173000;6;431;1291;1291;1;11;0;6;1;307;"-93,676219";"42,024662";"ClearCr"
190000;7;445;1453;1453;1;20;0;6;1;0;"-93,676681";"42,024705";"ClearCr"
182000;6;552;1190;1522;2;23;136;7;1;0;"-93,673958";"42,02384";"ClearCr"
192000;7;505;1160;1156;2;31;299;8;1;288;"-93,6739889";"42,0243033";"ClearCr"
245000;7;478;1524;1524;2;29;0;7;2;140;"-93,67358";"42,02521";"ClearCr"
211000;6;521;1151;1164;2;18;268;8;1;0;"-93,674582";"42,024087";"ClearCr"
190000;5;303;1617;1867;1;16;0;7;3;476;"-93,666242";"42,028468";"ClearCr"
240000;6;360;907;1307;3;11;0;10;1;486;"-93,663054";"42,028381";"ClearCr"
277000;6;389;1444;1444;2;1;472;7;2;0;"-93,682439";"42,027956";"ClearCr"
190000;5;390;1624;1582;2;42;621;7;0;168;"-93,681349";"42,028168";"ClearCr"
240000;6;501;1580;1079;2;15;0;9;2;216;"-93,679216";"42,027969";"ClearCr"
233500;7;525;1449;944;2;16;0;7;1;150;"-93,679297";"42,02792";"ClearCr"
180000;6;540;938;988;1;37;0;4;2;0;"-93,682095";"42,025573";"ClearCr"
185000;5;538;1013;1160;2;42;0;7;0;486;"-93,6825646";"42,0255464";"ClearCr"
195000;6;438;1182;1643;2;42;0;6;1;339;"-93,6826513";"42,0249247";"ClearCr"
279000;8;529;966;1743;0;31;0;5;2;646;"-93,683612";"42,024305";"ClearCr"
280000;7;576;1533;1533;2;31;0;5;2;200;"-93,683877";"42,02438";"ClearCr"
200000;6;603;616;616;2;11;0;8;0;403;"-93,679198";"42,025781";"ClearCr"
158900;6;522;1388;1388;2;38;0;6;1;0;"-93,680401";"42,024592";"ClearCr"
155000;6;440;1010;1052;1;39;80;6;0;0;"-93,682138";"42,024318";"ClearCr"
383970;7;792;1264;1282;2;0;220;10;1;120;"-93,686828";"42,02667";"CollgCr"
424870;8;1052;1466;1466;3;0;340;11;1;125;"-93,686941";"42,026642";"CollgCr"
297000;8;826;1705;1718;2;1;336;7;1;208;"-93,688859";"42,026482";"CollgCr"
245350;8;776;1694;1694;2;2;72;7;0;160;"-93,69019";"42,025747";"CollgCr"
239900;8;904;1468;1468;2;1;0;6;1;192;"-93,690266";"42,025707";"CollgCr"
250000;8;870;1643;1651;2;0;306;7;1;204;"-93,690342";"42,025666";"CollgCr"
360000;8;894;2140;2140;2;0;0;8;0;136;"-93,69067";"42,025707";"CollgCr"
279500;7;840;1494;1494;2;0;306;7;1;160;"-93,691248";"42,025594";"CollgCr"
177439;7;484;628;628;2;1;0;6;1;100;"-93,691284";"42,025411";"CollgCr"
200141;7;440;1316;1316;2;0;0;6;1;0;"-93,691213";"42,025264";"CollgCr"
248500;8;864;1615;1615;2;1;156;7;1;168;"-93,691095";"42,025275";"CollgCr"
246500;8;870;1643;1651;2;0;306;7;1;192;"-93,691015";"42,025281";"CollgCr"
212000;8;578;866;866;2;2;0;7;0;144;"-93,690971";"42,025293";"CollgCr"
272500;8;524;1838;1838;2;1;352;7;2;154;"-93,690364";"42,025577";"CollgCr"
239000;9;702;1800;1800;2;2;0;7;0;288;"-93,689072";"42,024628";"CollgCr"
229800;7;848;1308;1308;2;0;0;7;0;0;"-93,689071";"42,024601";"CollgCr"
203000;7;508;1274;1274;2;0;80;6;0;264;"-93,689071";"42,024598";"CollgCr"
220000;7;660;1604;1604;2;3;180;8;1;123;"-93,689071";"42,024596";"CollgCr"
155835;7;440;728;728;2;1;0;8;1;0;"-93,689071";"42,024594";"CollgCr"
183600;7;632;1208;1208;2;1;0;6;0;105;"-93,689816";"42,024635";"CollgCr"
194000;7;632;1199;1220;2;0;84;6;0;105;"-93,690366";"42,024555";"CollgCr"
193879;7;662;1286;1294;2;0;0;6;1;168;"-93,691234";"42,024615";"CollgCr"
206000;7;632;1187;1208;2;4;24;6;0;105;"-93,691269";"42,024614";"CollgCr"
195400;7;628;1208;1208;2;0;108;6;0;105;"-93,69135";"42,024614";"CollgCr"
200000;7;662;1282;1290;2;2;0;6;1;168;"-93,691433";"42,024613";"CollgCr"
221800;8;810;1254;1254;2;1;140;5;0;168;"-93,69157";"42,024765";"CollgCr"
217000;7;796;1546;1546;2;1;204;7;0;144;"-93,688941";"42,025726";"CollgCr"
221500;7;865;1614;1614;2;0;240;7;0;144;"-93,688937";"42,025687";"CollgCr"
239799;7;868;1391;1391;2;0;0;7;0;0;"-93,688924";"42,025194";"CollgCr"
187000;7;615;1222;1222;2;0;80;6;0;0;"-93,692521";"42,024604";"CollgCr"
175900;7;524;1270;1270;2;1;0;6;0;0;"-93,689884";"42,024635";"CollgCr"
260000;7;660;1734;1734;2;1;0;7;0;160;"-93,689067";"42,024481";"CollgCr"
237000;8;844;1498;1498;2;3;76;7;1;144;"-93,689066";"42,024399";"CollgCr"
294900;8;754;1570;1590;2;0;198;6;0;176;"-93,689084";"42,023306";"CollgCr"
173000;6;440;704;704;2;3;0;7;1;36;"-93,689081";"42,02322";"CollgCr"
209700;7;638;945;945;2;0;0;8;0;144;"-93,688786";"42,024376";"CollgCr"
191000;7;578;879;879;2;1;0;7;0;164;"-93,688917";"42,024485";"CollgCr"
176432;6;440;1314;1314;2;1;0;6;1;0;"-93,688931";"42,023226";"CollgCr"
181000;7;610;784;784;2;1;532;6;0;144;"-93,688929";"42,023138";"CollgCr"
395039;9;874;1751;1766;2;0;402;8;2;216;"-93,686789";"42,027193";"CollgCr"
148000;5;576;870;914;1;10;0;5;0;0;"-93,691896";"42,022227";"CollgCr"
139500;5;747;1022;1022;1;13;0;6;0;0;"-93,691971";"42,022228";"CollgCr"
159000;5;580;870;965;1;14;0;4;0;71;"-93,69188";"42,021321";"CollgCr"
126000;5;299;990;990;1;13;0;5;0;0;"-93,692069";"42,021324";"CollgCr"
152000;5;576;1040;1040;1;13;0;6;0;168;"-93,691883";"42,021171";"CollgCr"
155000;5;528;990;990;1;14;0;5;0;168;"-93,692009";"42,021173";"CollgCr"
177500;6;521;1200;1200;2;12;0;6;0;0;"-93,688862";"42,02121";"CollgCr"
231500;6;470;928;928;2;12;0;7;0;276;"-93,688372";"42,021207";"CollgCr"
187000;6;473;781;795;2;11;68;6;1;413;"-93,688302";"42,021209";"CollgCr"
175000;6;497;635;646;2;1;0;6;0;142;"-93,690402";"42,020966";"CollgCr"
193000;7;591;1425;1425;2;8;0;5;0;0;"-93,690363";"42,0209";"CollgCr"
212000;7;550;799;827;2;13;0;6;1;158;"-93,690401";"42,020817";"CollgCr"
207000;7;539;1463;1463;2;11;0;5;0;0;"-93,691355";"42,019784";"CollgCr"
144000;5;352;1099;1099;1;2;0;6;0;278;"-93,691213";"42,01915";"CollgCr"
145000;5;672;1097;1097;1;14;0;6;0;392;"-93,691585";"42,018996";"CollgCr"
147900;5;242;1097;1097;1;11;0;6;0;306;"-93,692696";"42,019083";"CollgCr"
138000;5;480;990;990;1;14;0;5;0;0;"-93,6928668";"42,0197228";"CollgCr"
123600;4;0;990;990;1;12;0;5;0;0;"-93,692415";"42,019028";"CollgCr"
235000;7;541;1525;1525;2;6;244;6;0;219;"-93,692606";"42,018043";"CollgCr"
217000;6;576;1479;1494;2;9;0;6;0;168;"-93,692221";"42,018123";"CollgCr"
226001;7;558;1418;1418;2;10;150;5;1;208;"-93,690719";"42,018501";"CollgCr"
215700;6;600;864;872;2;11;128;6;0;0;"-93,689772";"42,018786";"CollgCr"
204750;6;684;824;905;2;10;0;7;0;0;"-93,690633";"42,018378";"CollgCr"
191000;7;513;878;892;2;12;0;8;1;0;"-93,690542";"42,018411";"CollgCr"
214000;7;472;1588;1588;2;7;183;6;0;158;"-93,690215";"42,017631";"CollgCr"
196000;7;515;842;856;2;7;0;7;0;140;"-93,691931";"42,0168729";"CollgCr"
207500;7;532;782;782;2;8;120;6;0;0;"-93,690276";"42,017423";"CollgCr"
193000;7;588;873;882;2;9;158;7;0;0;"-93,690113";"42,017517";"CollgCr"
200000;6;492;928;928;2;11;120;7;1;150;"-93,688383";"42,018667";"CollgCr"
200500;6;523;804;804;2;12;116;7;0;0;"-93,688258";"42,01867";"CollgCr"
217000;7;586;951;951;2;6;0;7;1;208;"-93,689083";"42,017929";"CollgCr"
188000;7;527;880;880;2;9;0;8;0;120;"-93,688995";"42,017914";"CollgCr"
235500;7;597;988;988;2;8;0;7;1;202;"-93,688952";"42,017907";"CollgCr"
217000;7;534;853;853;2;8;290;7;1;0;"-93,68892";"42,017826";"CollgCr"
195000;7;493;831;831;2;7;95;7;0;144;"-93,689431";"42,016862";"CollgCr"
227000;7;544;1573;1573;2;7;110;6;0;0;"-93,691175";"42,016399";"CollgCr"
226000;7;558;1453;1479;2;4;167;7;0;144;"-93,691469";"42,016297";"CollgCr"
221000;7;530;1494;1494;2;6;99;6;1;192;"-93,691706";"42,016276";"CollgCr"
180000;7;500;840;840;2;4;101;8;0;144;"-93,692052";"42,016214";"CollgCr"
230000;7;622;944;944;2;8;0;6;0;0;"-93,689438";"42,01571";"CollgCr"
231500;7;564;963;963;2;7;172;7;1;0;"-93,689101";"42,015974";"CollgCr"
187100;7;605;1413;1430;2;7;0;6;0;0;"-93,689942";"42,016551";"CollgCr"
192500;7;474;936;936;2;4;144;7;1;144;"-93,691243";"42,016217";"CollgCr"
203000;7;577;1431;1444;2;8;68;6;0;144;"-93,691672";"42,01613";"CollgCr"
205000;7;843;1541;1541;2;4;150;6;1;468;"-93,688577";"42,016913";"CollgCr"
235000;7;626;928;928;2;7;0;6;0;192;"-93,688958";"42,01626";"CollgCr"
201000;7;608;1492;1492;2;8;180;6;1;0;"-93,688628";"42,015713";"CollgCr"
130250;5;308;938;938;1;28;0;5;0;145;"-93,685742";"42,022136";"CollgCr"
131000;5;440;864;894;1;33;0;5;0;0;"-93,684962";"42,021992";"CollgCr"
132500;5;576;911;954;1;30;0;6;0;0;"-93,686629";"42,021388";"CollgCr"
124000;5;0;1040;1040;2;31;136;5;0;0;"-93,686916";"42,021384";"CollgCr"
160000;5;576;995;1009;2;30;51;6;1;0;"-93,6874333";"42,0218643";"CollgCr"
150000;5;308;1026;1026;1;6;0;5;0;316;"-93,68773";"42,022186";"CollgCr"
161750;6;299;689;689;1;33;153;6;0;0;"-93,687807";"42,022045";"CollgCr"
128200;5;308;894;894;1;34;0;5;0;365;"-93,687745";"42,021395";"CollgCr"
149900;5;328;985;985;2;31;220;6;0;210;"-93,686888";"42,021234";"CollgCr"
157500;6;317;675;686;1;29;62;6;0;406;"-93,686825";"42,020145";"CollgCr"
140000;5;343;907;907;1;31;76;5;0;72;"-93,687212";"42,020087";"CollgCr"
174000;6;672;995;1282;2;28;123;6;0;386;"-93,687158";"42,02007";"CollgCr"
134900;5;444;914;914;1;30;40;5;0;0;"-93,687219";"42,019184";"CollgCr"
158000;5;528;864;1174;1;30;180;5;0;211;"-93,687518";"42,018839";"CollgCr"
150500;5;484;1040;1040;2;1;0;5;0;0;"-93,685068";"42,019697";"CollgCr"
130000;5;308;876;907;1;30;0;5;0;0;"-93,684837";"42,01972";"CollgCr"
143500;5;252;1268;1268;1;20;0;5;0;173;"-93,684954";"42,019691";"CollgCr"
143195;5;576;1076;1076;1;33;176;5;1;0;"-93,685865";"42,020694";"CollgCr"
120000;5;440;864;879;1;32;0;5;0;0;"-93,684993";"42,021163";"CollgCr"
163000;5;440;864;1558;2;7;0;5;0;140;"-93,6844";"42,02107";"CollgCr"
128500;5;288;864;864;1;34;0;5;0;0;"-93,683468";"42,021811";"CollgCr"
149900;5;552;894;894;1;34;0;5;0;256;"-93,683246";"42,021889";"CollgCr"
127000;5;484;876;876;1;38;0;5;0;0;"-93,683727";"42,021133";"CollgCr"
110000;5;280;924;924;1;33;0;5;0;0;"-93,684289";"42,021275";"CollgCr"
122000;5;440;969;969;1;32;0;5;0;0;"-93,684354";"42,021025";"CollgCr"
127000;5;352;864;864;1;36;0;5;0;0;"-93,683158";"42,020796";"CollgCr"
127000;5;576;864;864;1;7;0;5;0;155;"-93,683158";"42,020861";"CollgCr"
123000;5;600;894;894;1;37;0;6;0;215;"-93,683159";"42,020991";"CollgCr"
119900;5;297;864;864;1;34;0;5;0;0;"-93,682979";"42,020998";"CollgCr"
133900;5;396;768;768;1;6;0;5;0;192;"-93,68317";"42,021788";"CollgCr"
133000;5;396;768;768;1;2;0;5;0;58;"-93,68351";"42,020843";"CollgCr"
124900;5;352;780;780;1;36;0;4;0;196;"-93,683309";"42,020991";"CollgCr"
230000;8;534;1777;1795;2;6;281;7;1;171;"-93,68786";"42,018735";"CollgCr"
318000;8;850;1978;1978;2;7;320;8;1;188;"-93,687859";"42,018662";"CollgCr"
305900;8;888;2000;2000;2;2;246;8;0;168;"-93,687856";"42,018518";"CollgCr"
255000;8;586;1065;1091;2;4;210;7;1;199;"-93,687703";"42,01834";"CollgCr"
