"price";"Overall.Qual";"Garage.Area";"Total.Bsmt.SF";"X1st.Flr.SF";"Full.Bath";"AgeofHouse";"Mas.Vnr.Area";"TotRms.AbvGrd";"Fireplaces";"Wood.Deck.SF";"Longitude";"Latitude";"Neighborhood"
5.049;5;5.265;8.528;8.528;1;2;0;5;0;3.587;"-93,628582";"42,036223";"BrkSide"
4.94;4;4.56;5.596;6.385;1;12;0;5;0;0;"-93,628236";"42,035741";"BrkSide"
5.104;5;7.2;6.735;9.178;1;3;0;5;0;3.059;"-93,628176";"42,035666";"BrkSide"
5;4;0;8.421;8.421;1;12;0;4;2;0;"-93,628478";"42,03405";"BrkSide"
5.349;5;6.893;10.916;9.822;1;1;0;6;1;0;"-93,6289369";"42,033996";"BrkSide"
5.173;6;4.409;9.591;11.353;1;12;0;6;1;4.893;"-93,628848";"42,033558";"BrkSide"
5.14;5;5.091;9.525;10.142;1;5;0;5;1;4.884;"-93,628806";"42,03361";"BrkSide"
5.312;7;7.777;9.256;9.256;2;1;0;5;0;2.581;"-93,6279815";"42,0333765";"BrkSide"
5.135;5;5.265;8.249;9.08;1;3;0;6;1;0;"-93,6281873";"42,033311";"BrkSide"
5.147;6;5.299;9.353;9.353;1;12;0;6;1;0;"-93,626022";"42,03179";"BrkSide"
5.137;5;5.499;5.17;9.492;2;6;0;7;1;4.686;"-93,625968";"42,031564";"BrkSide"
5.033;7;4.762;7.777;10.371;1;12;0;8;0;4.347;"-93,6267116";"42,0343116";"BrkSide"
5.108;5;5.265;9.05;9.05;1;12;0;6;0;0;"-93,6262716";"42,034339";"BrkSide"
5.109;5;5.716;9.43;9.628;1;3;0;7;0;0;"-93,625737";"42,033642";"BrkSide"
5.083;6;4.157;9.256;9.256;1;12;0;4;1;0;"-93,626116";"42,031542";"BrkSide"
5.158;5;6.675;9.075;10.248;1;12;0;6;1;0;"-93,627605";"42,031846";"BrkSide"
5.185;5;4.648;9.6;10.147;2;12;0;6;1;0;"-93,625926";"42,03047";"BrkSide"
5.321;7;5.324;9.986;10.218;1;1;0;8;1;0;"-93,625825";"42,030187";"BrkSide"
5.306;6;4.648;8.736;9.567;1;2;0;9;1;1.559;"-93,627385";"42,030786";"BrkSide"
5.322;6;6.293;9.79;9.075;1;12;0;6;1;0;"-93,627487";"42,030823";"BrkSide"
5.039;5;0;8.4;8.4;1;12;0;5;0;0;"-93,624715";"42,033456";"BrkSide"
5.201;6;6.148;9.506;9.506;2;12;0;7;2;0;"-93,625576";"42,033306";"BrkSide"
5.093;5;4.648;7.777;8.653;1;1;0;6;0;0;"-93,625584";"42,033568";"BrkSide"
5.029;6;4.243;7.061;8.139;1;2;0;6;0;1.849;"-93,625589";"42,033699";"BrkSide"
5.217;6;4.648;9.396;9.553;1;4;0;6;1;0;"-93,623666";"42,03337";"BrkSide"
5.107;4;4.648;7.777;8.254;1;12;0;6;0;0;"-93,624564";"42,033406";"BrkSide"
5.076;5;5.771;9.242;9.242;1;1;0;5;1;0;"-93,624566";"42,033511";"BrkSide"
5.127;6;4.648;7.397;7.397;1;12;0;5;0;0;"-93,624566";"42,033563";"BrkSide"
5.13;6;7.494;7.926;8.411;1;2;0;4;0;4.347;"-93,624567";"42,033616";"BrkSide"
5.068;5;4.409;8.92;8.92;1;3;0;5;1;0;"-93,622513";"42,03329";"BrkSide"
5.079;6;4.327;8.808;9.247;1;12;0;5;1;0;"-93,623514";"42,033321";"BrkSide"
5.107;6;4.419;7.348;7.397;1;12;0;6;2;0;"-93,623521";"42,033612";"BrkSide"
5.121;5;4.648;8.669;9.271;1;12;5.196;7;2;0;"-93,623523";"42,033665";"BrkSide"
5.196;6;7.777;8.617;8.617;2;2;0;5;0;4.948;"-93,621532";"42,033473";"BrkSide"
5.117;6;6.293;8.133;8.844;1;12;0;6;1;0;"-93,621501";"42,033336";"BrkSide"
5.053;6;3.795;9.449;9.548;1;12;0;6;0;0;"-93,622102";"42,033493";"BrkSide"
5.076;6;4.025;8.92;9.02;1;1;0;4;0;0;"-93,622443";"42,033474";"BrkSide"
5.146;6;5.299;8.379;8.379;1;12;0;6;0;4.46;"-93,622448";"42,033631";"BrkSide"
5.061;5;5.652;7.131;7.131;1;3;0;6;1;0;"-93,624688";"42,031354";"BrkSide"
5.151;5;7.2;9.134;9.799;1;12;0;5;0;3.175;"-93,623645";"42,03252";"BrkSide"
5.124;4;4.648;8.92;9.435;1;3;0;6;0;0;"-93,623644";"42,03246";"BrkSide"
5.059;6;6.893;8.57;8.57;1;12;0;6;1;3.175;"-93,623642";"42,032299";"BrkSide"
5.09;4;5.499;7.96;7.494;1;12;0;6;0;0;"-93,623632";"42,031493";"BrkSide"
5.021;5;4.025;8.022;8.874;1;4;0;5;0;2.078;"-93,623629";"42,031292";"BrkSide"
4.875;3;4.819;8.094;8.094;1;12;0;6;0;0;"-93,624553";"42,032396";"BrkSide"
4.944;5;6.364;8.314;9.558;1;12;0;6;0;0;"-93,624553";"42,032478";"BrkSide"
4.91;5;3.842;0;8.528;1;3;0;6;0;0;"-93,622566";"42,032476";"BrkSide"
5.061;5;4.874;9.295;9.463;1;2;0;5;0;0;"-93,622565";"42,032375";"BrkSide"
5.212;5;5.692;9.85;10.076;2;4;0;8;1;0;"-93,622552";"42,031461";"BrkSide"
5.12;5;4.55;9.324;9.553;1;3;0;6;1;3.957;"-93,622551";"42,03142";"BrkSide"
5.093;5;7.494;6.893;7.023;1;6;0;5;0;5.248;"-93,623483";"42,031556";"BrkSide"
5.122;5;5.84;8.249;9.015;1;12;0;6;0;1.5;"-93,621504";"42,032505";"BrkSide"
5.176;7;6;9.435;10.585;2;12;0;7;1;0;"-93,621485";"42,031496";"BrkSide"
5.141;5;6.573;9.139;9.139;2;12;0;7;1;0;"-93,621482";"42,031337";"BrkSide"
5.121;7;7.2;8.653;8.767;1;2;0;5;0;2.078;"-93,6224";"42,031321";"BrkSide"
5.041;5;4.025;8.166;8.166;1;5;0;7;0;0;"-93,622415";"42,032418";"BrkSide"
5.009;6;4.025;9.295;9.42;1;12;0;5;1;0;"-93,6212119";"42,0314873";"BrkSide"
5.176;5;4.743;9.256;9.458;2;12;0;6;1;4.124;"-93,621351";"42,03235";"BrkSide"
5.107;6;6.722;7.416;8.221;2;2;0;6;0;0;"-93,624591";"42,031049";"BrkSide"
4.949;5;4.295;7.446;7.446;1;12;0;4;0;0;"-93,6243778";"42,0310818";"BrkSide"
4.836;4;4.648;6.841;6.841;1;12;0;4;0;2.1;"-93,624471";"42,030388";"BrkSide"
5.104;5;4.648;7.777;9.822;1;2;0;6;0;0;"-93,6218858";"42,031057";"BrkSide"
5.102;5;10.323;9.822;9.822;1;12;0;5;0;0;"-93,6213592";"42,0310861";"BrkSide"
5.053;5;5.02;9.454;9.712;1;12;0;5;1;0;"-93,622386";"42,030389";"BrkSide"
5.037;5;4.347;8.57;8.57;1;12;0;4;0;3.888;"-93,62577";"42,029526";"BrkSide"
5.256;6;6.841;8.292;9.767;1;12;0;8;1;0;"-93,62576";"42,029451";"BrkSide"
5.316;6;5.771;8.659;9.735;1;2;0;8;1;0;"-93,627";"42,029399";"BrkSide"
5.331;6;6.3;8.716;11.404;2;3;0;10;0;0;"-93,62726";"42,030062";"BrkSide"
5.265;7;4.648;9.609;10.098;2;12;0;8;0;0;"-93,625556";"42,028426";"BrkSide"
5.211;6;7.777;8.538;10.262;2;1;0;8;0;0;"-93,625539";"42,028274";"BrkSide"
5.161;5;4.648;8.915;9.43;1;6;0;8;0;0;"-93,625434";"42,027065";"BrkSide"
5.217;6;7.2;8.314;8.227;1;12;0;7;0;0;"-93,625435";"42,026912";"BrkSide"
5.224;7;6.92;8.094;10.111;1;4;0;8;0;6.768;"-93,625362";"42,026759";"BrkSide"
4.954;5;7.2;8.216;9.295;1;12;0;7;0;0;"-93,625285";"42,026998";"BrkSide"
5.186;6;5.879;7.926;7.926;1;1;0;7;0;0;"-93,625284";"42,027088";"BrkSide"
5.111;4;7.2;9.295;9.295;1;8;3.795;6;0;0;"-93,625436";"42,028544";"BrkSide"
5.114;6;4.975;8.57;8.684;1;2;0;5;0;0;"-93,625623";"42,029556";"BrkSide"
5.388;7;5.604;9.637;10.423;2;12;0;10;2;2.245;"-93,656231";"42,033454";"ClearCr"
5.114;5;5.091;9.777;11.031;1;10;3.286;6;0;3.888;"-93,6578344";"42,0331453";"ClearCr"
5.302;5;0;11.992;12.134;3;3;0;12;1;3.314;"-93,656124";"42,033285";"ClearCr"
5.238;5;5.731;11.313;12.278;2;11;2.846;8;2;0;"-93,655538";"42,032432";"ClearCr"
5.129;4;7.823;0;10.04;2;10;0;7;1;0;"-93,657031";"42,031281";"ClearCr"
5.031;5;4.025;7.875;8.078;1;12;0;6;0;0;"-93,658265";"42,028256";"ClearCr"
5.516;7;6.926;10.842;10.842;2;3;0;7;0;5.161;"-93,670503";"42,030082";"ClearCr"
5.431;7;7.88;11.305;11.553;1;2;0;4;2;6.681;"-93,670114";"42,03009";"ClearCr"
5.444;7;6.848;12.956;12.834;1;8;3.327;6;2;0;"-93,668392";"42,031635";"ClearCr"
5.215;5;7.194;9.487;9.487;1;9;0;4;2;4.628;"-93,667082";"42,032157";"ClearCr"
5.371;6;7.125;12.007;10.615;1;7;0;4;1;6.067;"-93,666979";"42,032155";"ClearCr"
5.352;7;7.748;10.833;10.833;2;11;0;7;1;0;"-93,662039";"42,032575";"ClearCr"
5.161;5;7.506;9.43;12.445;2;10;4.975;7;2;2.121;"-93,660812";"42,032653";"ClearCr"
5.155;5;6.378;11.372;11.514;1;2;0;5;2;0;"-93,66798";"42,026548";"ClearCr"
5.415;7;7.262;10.949;10.949;0;7;0;4;1;4.911;"-93,667904";"42,026547";"ClearCr"
5.171;7;6.364;6.221;8.899;2;5;0;7;0;4.113;"-93,674402";"42,023651";"ClearCr"
5.238;6;6.228;10.779;10.779;1;3;0;6;1;5.256;"-93,676219";"42,024662";"ClearCr"
5.279;7;6.329;11.435;11.435;1;4;0;6;1;0;"-93,676681";"42,024705";"ClearCr"
5.26;6;7.048;10.349;11.704;2;5;3.499;7;1;0;"-93,673958";"42,02384";"ClearCr"
5.283;7;6.742;10.218;10.2;2;7;5.187;8;1;5.091;"-93,6739889";"42,0243033";"ClearCr"
5.389;7;6.559;11.712;11.712;2;6;0;7;2;3.55;"-93,67358";"42,02521";"ClearCr"
5.324;6;6.848;10.178;10.235;2;4;4.911;8;1;0;"-93,674582";"42,024087";"ClearCr"
5.279;5;5.222;12.064;12.963;1;4;0;7;3;6.545;"-93,666242";"42,028468";"ClearCr"
5.38;6;5.692;9.035;10.846;3;3;0;10;1;6.614;"-93,663054";"42,028381";"ClearCr"
5.442;6;5.917;11.4;11.4;2;1;6.518;7;2;0;"-93,682439";"42,027956";"ClearCr"
5.279;5;5.925;12.09;11.932;2;9;7.476;7;0;3.888;"-93,681349";"42,028168";"ClearCr"
5.38;6;6.715;11.925;9.854;2;3;0;9;2;4.409;"-93,679216";"42,027969";"ClearCr"
5.368;7;6.874;11.42;9.217;2;4;0;7;1;3.674;"-93,679297";"42,02792";"ClearCr"
5.255;6;6.971;9.188;9.43;1;8;0;4;2;0;"-93,682095";"42,025573";"ClearCr"
5.267;5;6.958;9.548;10.218;2;9;0;7;0;6.614;"-93,6825646";"42,0255464";"ClearCr"
5.29;6;6.279;10.314;12.16;2;9;0;6;1;5.524;"-93,6826513";"42,0249247";"ClearCr"
5.446;8;6.9;9.324;12.525;0;7;0;5;2;7.625;"-93,683612";"42,024305";"ClearCr"
5.447;7;7.2;11.746;11.746;2;7;0;5;2;4.243;"-93,683877";"42,02438";"ClearCr"
5.301;6;7.367;7.446;7.446;2;3;0;8;0;6.022;"-93,679198";"42,025781";"ClearCr"
5.201;6;6.854;11.177;11.177;2;8;0;6;1;0;"-93,680401";"42,024592";"ClearCr"
5.19;6;6.293;9.534;9.73;1;8;2.683;6;0;0;"-93,682138";"42,024318";"ClearCr"
5.584;7;8.443;10.666;10.742;2;0;4.45;10;1;3.286;"-93,686828";"42,02667";"CollgCr"
5.628;8;9.73;11.487;11.487;3;0;5.532;11;1;3.354;"-93,686941";"42,026642";"CollgCr"
5.473;8;8.622;12.387;12.435;2;1;5.499;7;1;4.327;"-93,688859";"42,026482";"CollgCr"
5.39;8;8.357;12.347;12.347;2;1;2.546;7;0;3.795;"-93,69019";"42,025747";"CollgCr"
5.38;8;9.02;11.494;11.494;2;1;0;6;1;4.157;"-93,690266";"42,025707";"CollgCr"
5.398;8;8.849;12.16;12.19;2;0;5.248;7;1;4.285;"-93,690342";"42,025666";"CollgCr"
5.556;8;8.97;13.878;13.878;2;0;0;8;0;3.499;"-93,69067";"42,025707";"CollgCr"
5.446;7;8.695;11.596;11.596;2;0;5.248;7;1;3.795;"-93,691248";"42,025594";"CollgCr"
5.249;7;6.6;7.518;7.518;2;1;0;6;1;3;"-93,691284";"42,025411";"CollgCr"
5.301;7;6.293;10.883;10.883;2;0;0;6;1;0;"-93,691213";"42,025264";"CollgCr"
5.395;8;8.818;12.056;12.056;2;1;3.747;7;1;3.888;"-93,691095";"42,025275";"CollgCr"
5.392;8;8.849;12.16;12.19;2;0;5.248;7;1;4.157;"-93,691015";"42,025281";"CollgCr"
5.326;8;7.212;8.828;8.828;2;1;0;7;0;3.6;"-93,690971";"42,025293";"CollgCr"
5.435;8;6.867;12.862;12.862;2;1;5.628;7;2;3.723;"-93,690364";"42,025577";"CollgCr"
5.378;9;7.949;12.728;12.728;2;1;0;7;0;5.091;"-93,689072";"42,024628";"CollgCr"
5.361;7;8.736;10.85;10.85;2;0;0;7;0;0;"-93,689071";"42,024601";"CollgCr"
5.307;7;6.762;10.708;10.708;2;0;2.683;6;0;4.874;"-93,689071";"42,024598";"CollgCr"
5.342;7;7.707;12.015;12.015;2;1;4.025;8;1;3.327;"-93,689071";"42,024596";"CollgCr"
5.193;7;6.293;8.094;8.094;2;1;0;8;1;0;"-93,689071";"42,024594";"CollgCr"
5.264;7;7.542;10.427;10.427;2;1;0;6;0;3.074;"-93,689816";"42,024635";"CollgCr"
5.288;7;7.542;10.388;10.479;2;0;2.75;6;0;3.074;"-93,690366";"42,024555";"CollgCr"
5.288;7;7.719;10.758;10.792;2;0;0;6;1;3.888;"-93,691234";"42,024615";"CollgCr"
5.314;7;7.542;10.336;10.427;2;1;1.47;6;0;3.074;"-93,691269";"42,024614";"CollgCr"
5.291;7;7.518;10.427;10.427;2;0;3.118;6;0;3.074;"-93,69135";"42,024614";"CollgCr"
5.301;7;7.719;10.742;10.775;2;1;0;6;1;3.888;"-93,691433";"42,024613";"CollgCr"
5.346;8;8.538;10.624;10.624;2;1;3.55;5;0;3.888;"-93,69157";"42,024765";"CollgCr"
5.336;7;8.464;11.796;11.796;2;1;4.285;7;0;3.6;"-93,688941";"42,025726";"CollgCr"
5.345;7;8.823;12.052;12.052;2;0;4.648;7;0;3.6;"-93,688937";"42,025687";"CollgCr"
5.38;7;8.839;11.189;11.189;2;0;0;7;0;0;"-93,688924";"42,025194";"CollgCr"
5.272;7;7.44;10.487;10.487;2;0;2.683;6;0;0;"-93,692521";"42,024604";"CollgCr"
5.245;7;6.867;10.691;10.691;2;1;0;6;0;0;"-93,689884";"42,024635";"CollgCr"
5.415;7;7.707;12.492;12.492;2;1;0;7;0;3.795;"-93,689067";"42,024481";"CollgCr"
5.375;8;8.716;11.611;11.611;2;1;2.615;7;1;3.6;"-93,689066";"42,024399";"CollgCr"
5.47;8;8.238;11.887;11.962;2;0;4.221;6;0;3.98;"-93,689084";"42,023306";"CollgCr"
5.238;6;6.293;7.96;7.96;2;1;0;7;1;1.8;"-93,689081";"42,02322";"CollgCr"
5.322;7;7.578;9.222;9.222;2;0;0;8;0;3.6;"-93,688786";"42,024376";"CollgCr"
5.281;7;7.212;8.894;8.894;2;1;0;7;0;3.842;"-93,688917";"42,024485";"CollgCr"
5.247;6;6.293;10.875;10.875;2;1;0;6;1;0;"-93,688931";"42,023226";"CollgCr"
5.258;7;7.409;8.4;8.4;2;1;6.92;6;0;3.6;"-93,688929";"42,023138";"CollgCr"
5.597;9;8.869;12.553;12.607;2;0;6.015;8;2;4.409;"-93,686789";"42,027193";"CollgCr"
5.17;5;7.2;8.849;9.07;1;2;0;5;0;0;"-93,691896";"42,022227";"CollgCr"
5.145;5;8.199;9.591;9.591;1;3;0;6;0;0;"-93,691971";"42,022228";"CollgCr"
5.201;5;7.225;8.849;9.319;1;3;0;4;0;2.528;"-93,69188";"42,021321";"CollgCr"
5.1;5;5.187;9.439;9.439;1;3;0;5;0;0;"-93,692069";"42,021324";"CollgCr"
5.182;5;7.2;9.675;9.675;1;3;0;6;0;3.888;"-93,691883";"42,021171";"CollgCr"
5.19;5;6.893;9.439;9.439;1;3;0;5;0;3.888;"-93,692009";"42,021173";"CollgCr"
5.249;6;6.848;10.392;10.392;2;3;0;6;0;0;"-93,688862";"42,02121";"CollgCr"
5.365;6;6.504;9.139;9.139;2;3;0;7;0;4.984;"-93,688372";"42,021207";"CollgCr"
5.272;6;6.525;8.384;8.459;2;3;2.474;6;1;6.097;"-93,688302";"42,021209";"CollgCr"
5.243;6;6.688;7.56;7.625;2;1;0;6;0;3.575;"-93,690402";"42,020966";"CollgCr"
5.286;7;7.293;11.325;11.325;2;2;0;5;0;0;"-93,690363";"42,0209";"CollgCr"
5.326;7;7.036;8.48;8.627;2;3;0;6;1;3.771;"-93,690401";"42,020817";"CollgCr"
5.316;7;6.965;11.475;11.475;2;3;0;5;0;0;"-93,691355";"42,019784";"CollgCr"
5.158;5;5.628;9.945;9.945;1;1;0;6;0;5.002;"-93,691213";"42,01915";"CollgCr"
5.161;5;7.777;9.936;9.936;1;3;0;6;0;5.94;"-93,691585";"42,018996";"CollgCr"
5.17;5;4.667;9.936;9.936;1;3;0;6;0;5.248;"-93,692696";"42,019083";"CollgCr"
5.14;5;6.573;9.439;9.439;1;3;0;5;0;0;"-93,6928668";"42,0197228";"CollgCr"
5.092;4;0;9.439;9.439;1;3;0;5;0;0;"-93,692415";"42,019028";"CollgCr"
5.371;7;6.978;11.715;11.715;2;2;4.686;6;0;4.44;"-93,692606";"42,018043";"CollgCr"
5.336;6;7.2;11.537;11.596;2;2;0;6;0;3.888;"-93,692221";"42,018123";"CollgCr"
5.354;7;7.087;11.297;11.297;2;2;3.674;5;1;4.327;"-93,690719";"42,018501";"CollgCr"
5.334;6;7.348;8.818;8.859;2;3;3.394;6;0;0;"-93,689772";"42,018786";"CollgCr"
5.311;6;7.846;8.612;9.025;2;2;0;7;0;0;"-93,690633";"42,018378";"CollgCr"
5.281;7;6.795;8.889;8.96;2;3;0;8;1;0;"-93,690542";"42,018411";"CollgCr"
5.33;7;6.518;11.955;11.955;2;2;4.058;6;0;3.771;"-93,690215";"42,017631";"CollgCr"
5.292;7;6.808;8.705;8.777;2;2;0;7;0;3.55;"-93,691931";"42,0168729";"CollgCr"
5.317;7;6.92;8.389;8.389;2;2;3.286;6;0;0;"-93,690276";"42,017423";"CollgCr"
5.286;7;7.275;8.864;8.91;2;2;3.771;7;0;0;"-93,690113";"42,017517";"CollgCr"
5.301;6;6.654;9.139;9.139;2;3;3.286;7;1;3.674;"-93,688383";"42,018667";"CollgCr"
5.302;6;6.861;8.506;8.506;2;3;3.231;7;0;0;"-93,688258";"42,01867";"CollgCr"
5.336;7;7.262;9.251;9.251;2;2;0;7;1;4.327;"-93,689083";"42,017929";"CollgCr"
5.274;7;6.887;8.899;8.899;2;2;0;8;0;3.286;"-93,688995";"42,017914";"CollgCr"
5.372;7;7.33;9.43;9.43;2;2;0;7;1;4.264;"-93,688952";"42,017907";"CollgCr"
5.336;7;6.933;8.762;8.762;2;2;5.109;7;1;0;"-93,68892";"42,017826";"CollgCr"
5.29;7;6.661;8.648;8.648;2;2;2.924;7;0;3.6;"-93,689431";"42,016862";"CollgCr"
5.356;7;6.997;11.898;11.898;2;2;3.146;6;0;0;"-93,691175";"42,016399";"CollgCr"
5.354;7;7.087;11.435;11.537;2;1;3.877;7;0;3.6;"-93,691469";"42,016297";"CollgCr"
5.344;7;6.907;11.596;11.596;2;2;2.985;6;1;4.157;"-93,691706";"42,016276";"CollgCr"
