"price";"Overall.Qual";"Garage.Area";"Total.Bsmt.SF";"X1st.Flr.SF";"Full.Bath";"AgeofHouse";"Mas.Vnr.Area";"TotRms.AbvGrd";"Fireplaces";"Wood.Deck.SF";"Longitude";"Latitude";"Neighborhood"
190550;7;517;845;845;2;6;0;7;0;0;"-93,689344";"42,016896";"CollgCr"
217500;7;486;985;985;2;7;144;7;1;193;"-93,689518";"42,016829";"CollgCr"
223500;7;608;920;920;2;6;162;6;1;0;"-93,68895";"42,015949";"CollgCr"
153500;5;370;1015;1025;2;31;113;6;1;127;"-93,686678";"42,021386";"CollgCr"
134900;5;748;1040;1040;1;30;0;5;0;0;"-93,687734";"42,022239";"CollgCr"
136500;5;336;864;864;1;4;90;6;0;0;"-93,684887";"42,019548";"CollgCr"
128500;5;300;971;971;1;37;0;5;1;0;"-93,684982";"42,019697";"CollgCr"
147000;6;576;940;1026;1;30;0;5;0;0;"-93,685158";"42,019769";"CollgCr"
112500;5;461;882;882;1;35;0;5;0;96;"-93,683235";"42,021056";"CollgCr"
133500;5;338;864;864;1;37;0;5;1;0;"-93,683157";"42,020666";"CollgCr"
117000;4;728;385;875;1;1;0;5;0;352;"-93,683169";"42,021737";"CollgCr"
250000;7;1231;1569;1611;2;7;0;6;0;262;"-93,687819";"42,017109";"CollgCr"
272000;8;670;1581;1601;2;8;479;6;1;180;"-93,685523";"42,019069";"CollgCr"
261500;8;531;1299;1299;2;8;108;7;1;160;"-93,682623";"42,01877";"CollgCr"
230500;7;570;1257;1290;2;7;227;8;1;0;"-93,684227";"42,018709";"CollgCr"
230000;8;660;1004;1004;2;8;320;7;2;224;"-93,684396";"42,017598";"CollgCr"
213000;7;610;979;992;2;4;0;7;1;0;"-93,687786";"42,016961";"CollgCr"
211000;7;608;944;944;2;8;0;6;0;256;"-93,685673";"42,016978";"CollgCr"
230000;7;900;1654;1654;2;4;295;6;0;0;"-93,685571";"42,016979";"CollgCr"
268500;8;646;1090;1090;2;7;261;8;1;197;"-93,683718";"42,016904";"CollgCr"
210900;7;467;1065;1065;2;9;0;9;1;120;"-93,679147";"42,01869";"CollgCr"
203000;7;478;1504;1504;2;13;196;6;1;115;"-93,680706";"42,018875";"CollgCr"
275000;8;560;1531;1531;2;6;256;7;1;184;"-93,681196";"42,018864";"CollgCr"
211000;7;608;860;1212;2;5;254;7;2;225;"-93,6800822";"42,0185298";"CollgCr"
285000;9;702;1626;1668;2;5;215;7;1;257;"-93,679805";"42,018017";"CollgCr"
219500;7;645;1057;1057;2;11;573;8;0;576;"-93,681411";"42,017856";"CollgCr"
240000;8;556;1220;1220;2;11;438;8;1;0;"-93,681274";"42,017856";"CollgCr"
274300;7;583;1108;1108;2;8;0;8;1;253;"-93,682686";"42,017858";"CollgCr"
133000;6;420;848;848;1;3;170;4;0;140;"-93,681191";"42,016275";"CollgCr"
143750;6;420;848;848;1;7;170;4;0;140;"-93,681227";"42,016275";"CollgCr"
233230;8;685;1079;1079;2;0;0;8;1;0;"-93,683777";"42,016618";"CollgCr"
185000;6;721;1838;1838;2;10;0;8;0;160;"-93,68031";"42,016262";"CollgCr"
219500;7;434;847;847;2;3;0;8;1;100;"-93,687684";"42,015974";"CollgCr"
179400;7;552;738;738;2;0;0;7;0;0;"-93,684118";"42,014039";"CollgCr"
196500;7;565;860;860;2;2;0;7;0;0;"-93,685369";"42,01397";"CollgCr"
173500;7;578;1169;1190;2;2;0;5;0;100;"-93,684625";"42,013544";"CollgCr"
167840;6;437;1330;1330;2;0;0;6;1;0;"-93,684285";"42,01343";"CollgCr"
138887;5;180;747;892;1;56;0;9;0;203;"-93,646438";"42,01895";"Crawfor"
165000;6;180;602;900;1;11;0;7;2;96;"-93,646624";"42,01804";"Crawfor"
136500;5;352;1290;1422;1;57;0;6;0;0;"-93,646817";"42,017888";"Crawfor"
167000;7;288;818;818;1;56;0;7;1;0;"-93,64644";"42,016941";"Crawfor"
119750;5;240;920;954;1;57;0;5;1;0;"-93,646416";"42,016067";"Crawfor"
145000;6;492;979;979;2;57;423;8;0;0;"-93,6435257";"42,0199537";"Crawfor"
230000;8;400;792;792;1;56;0;7;2;0;"-93,642431";"42,019059";"Crawfor"
110000;5;225;884;932;1;58;0;6;0;64;"-93,639497";"42,018766";"Crawfor"
155000;5;307;1273;1273;1;49;0;5;0;483;"-93,64012";"42,017583";"Crawfor"
218000;7;451;1022;1122;2;56;270;7;1;0;"-93,642319";"42,016385";"Crawfor"
315000;8;440;853;1549;2;13;0;10;2;0;"-93,641156";"42,016961";"Crawfor"
236500;5;484;1898;1898;2;52;0;7;2;0;"-93,640311";"42,012638";"Crawfor"
170000;4;628;1680;1680;2;11;0;7;0;152;"-93,644923";"42,011836";"Crawfor"
289000;7;484;1501;1801;2;13;0;6;2;0;"-93,641677";"42,010797";"Crawfor"
375000;8;495;1573;1625;2;0;473;5;1;123;"-93,615697";"42,009401";"Crawfor"
235000;8;538;1573;1625;2;0;481;5;1;123;"-93,615618";"42,009401";"Crawfor"
294464;8;525;1596;1648;2;0;186;5;1;162;"-93,616584";"42,008803";"Crawfor"
63000;5;226;585;687;2;59;0;6;0;0;"-93,658381";"42,022978";"Edwards"
216000;5;576;409;1325;2;2;0;6;1;0;"-93,669606";"42,026185";"Edwards"
139600;3;452;0;1733;2;54;0;8;1;0;"-93,665996";"42,027656";"Edwards"
122000;4;498;0;1383;1;55;0;6;0;0;"-93,665994";"42,027506";"Edwards"
83000;5;366;458;835;1;60;0;5;0;0;"-93,662762";"42,028226";"Edwards"
127500;6;480;1436;1689;1;53;0;7;1;0;"-93,667776";"42,024483";"Edwards"
60000;5;350;1276;1276;1;51;0;5;0;0;"-93,667209";"42,023916";"Edwards"
154400;6;240;747;892;1;59;0;6;1;0;"-93,665271";"42,026133";"Edwards"
99600;5;0;864;864;1;33;0;4;0;0;"-93,6650659";"42,0257161";"Edwards"
186000;6;460;1212;1212;2;1;0;6;0;100;"-93,6658876";"42,0247497";"Edwards"
123500;5;308;980;1148;1;54;0;6;0;0;"-93,660187";"42,026308";"Edwards"
86000;4;0;528;605;1;5;0;5;0;0;"-93,66468";"42,020186";"Edwards"
130000;5;264;1038;1038;2;23;149;5;0;0;"-93,6643138";"42,0246868";"Edwards"
91500;5;280;810;1002;1;56;0;7;1;0;"-93,658506";"42,022824";"Edwards"
108000;4;520;0;1126;2;6;0;5;0;0;"-93,678305";"42,020123";"Edwards"
155891;5;319;381;992;1;56;0;6;0;60;"-93,677482";"42,021245";"Edwards"
100000;5;0;0;1664;2;45;0;8;0;0;"-93,677553";"42,021041";"Edwards"
123000;5;264;1092;1092;1;42;0;6;0;259;"-93,677551";"42,020905";"Edwards"
110000;4;520;1088;1088;1;44;20;4;0;0;"-93,676222";"42,021221";"Edwards"
125200;6;352;1008;1096;1;35;0;5;1;0;"-93,675268";"42,020306";"Edwards"
108000;5;0;996;996;1;39;0;6;1;144;"-93,673137";"42,02099";"Edwards"
196500;7;616;796;806;2;2;190;8;1;168;"-93,672379";"42,01899";"Edwards"
165400;7;397;746;760;2;4;92;7;1;178;"-93,672408";"42,018991";"Edwards"
141000;5;579;0;1100;2;28;0;11;0;0;"-93,674327";"42,01917";"Edwards"
171500;5;489;734;734;2;1;0;6;0;0;"-93,67318";"42,018922";"Edwards"
140000;6;525;547;1072;2;0;82;5;0;0;"-93,669977";"42,01896";"Edwards"
145500;6;525;547;1072;1;3;80;5;0;0;"-93,669952";"42,01896";"Edwards"
130000;7;380;970;970;2;2;50;7;0;0;"-93,670039";"42,018812";"Edwards"
85000;4;320;876;876;1;50;0;5;0;0;"-93,666315";"42,019423";"Edwards"
98000;4;240;0;1088;2;59;0;9;0;92;"-93,6644556";"42,0217997";"Edwards"
120000;5;0;585;585;1;1;0;5;0;42;"-93,660115";"42,021582";"Edwards"
81000;5;0;658;658;1;10;0;8;0;0;"-93,659222";"42,022641";"Edwards"
112000;4;384;560;796;1;7;0;6;0;168;"-93,664821";"42,01965";"Edwards"
125000;4;355;768;768;1;52;0;4;1;0;"-93,66346";"42,018943";"Edwards"
135500;5;300;816;872;1;53;0;8;0;121;"-93,66345";"42,018541";"Edwards"
110000;6;528;684;684;1;9;0;7;0;0;"-93,657963";"42,022092";"Edwards"
195500;6;470;926;926;2;12;20;7;1;360;"-93,638925";"42,060779";"Gilbert"
183500;6;400;813;813;2;8;0;6;1;421;"-93,639067";"42,059909";"Gilbert"
189500;6;470;945;945;2;12;0;7;1;252;"-93,639388";"42,059956";"Gilbert"
222000;7;642;964;993;2;9;285;8;1;0;"-93,637871";"42,061407";"Gilbert"
192000;6;472;943;943;2;10;0;7;2;100;"-93,638778";"42,060822";"Gilbert"
187500;6;409;691;691;2;10;0;6;1;315;"-93,637566";"42,06048";"Gilbert"
177900;5;404;1348;1384;2;11;0;7;0;0;"-93,636718";"42,060639";"Gilbert"
240000;7;690;1670;1670;2;0;27;7;1;144;"-93,635967";"42,06281";"Gilbert"
377500;9;758;1746;1746;2;2;160;7;2;201;"-93,635838";"42,062956";"Gilbert"
177500;7;396;384;751;2;11;0;7;1;256;"-93,63921";"42,059283";"Gilbert"
165600;6;420;697;697;2;12;112;6;1;190;"-93,636949";"42,058421";"Gilbert"
188000;6;431;773;773;2;12;0;8;1;224;"-93,637763";"42,059411";"Gilbert"
181316;6;409;707;707;2;14;0;7;1;0;"-93,637671";"42,059645";"Gilbert"
178000;6;389;808;808;2;16;0;7;1;342;"-93,635753";"42,05793";"Gilbert"
174000;6;343;702;702;2;14;0;6;1;0;"-93,636822";"42,058173";"Gilbert"
225000;7;490;978;1005;2;10;344;9;1;0;"-93,639325";"42,058201";"Gilbert"
180500;7;500;1424;1442;2;19;0;5;0;0;"-93,634644";"42,058747";"Gilbert"
164000;8;492;559;1080;2;5;0;8;0;325;"-93,6235954";"42,0603514";"Gilbert"
145000;5;572;1056;1056;1;51;0;5;0;264;"-93,625169";"42,056702";"Gilbert"
133000;6;738;1488;1488;2;58;44;6;1;0;"-93,6225667";"42,0586718";"Gilbert"
178900;6;393;783;783;2;0;0;8;1;0;"-93,645875";"42,062483";"Gilbert"
219210;7;660;879;879;2;0;0;9;1;100;"-93,644366";"42,061928";"Gilbert"
192140;5;372;732;734;2;1;0;7;1;100;"-93,64458";"42,060239";"Gilbert"
186500;6;451;936;962;2;8;318;8;1;0;"-93,641331";"42,057986";"Gilbert"
244000;6;390;992;1022;2;9;40;7;1;24;"-93,641919";"42,059068";"Gilbert"
287602;7;617;1035;1082;3;0;0;8;0;400;"-93,641283";"42,05696";"Gilbert"
149000;6;316;720;1146;2;59;0;8;0;0;"-93,628299";"42,025306";"IDOTRR"
202500;6;658;741;1497;3;44;234;9;1;0;"-93,629496";"42,021576";"IDOTRR"
141000;6;544;780;780;1;57;0;6;1;0;"-93,6275137";"42,0242321";"IDOTRR"
84500;6;0;520;520;1;24;0;5;0;53;"-93,629501";"42,022825";"IDOTRR"
99500;4;436;808;838;2;49;0;5;0;0;"-93,628263";"42,022963";"IDOTRR"
102000;5;215;976;976;1;56;0;5;0;160;"-93,628467";"42,022786";"IDOTRR"
115000;5;0;793;997;2;2;0;7;0;0;"-93,628412";"42,022836";"IDOTRR"
145400;6;506;861;861;1;56;0;6;0;96;"-93,62841";"42,022709";"IDOTRR"
126000;6;195;894;919;1;10;0;5;0;0;"-93,628409";"42,022607";"IDOTRR"
55000;4;0;796;796;1;58;0;5;0;0;"-93,625291";"42,022797";"IDOTRR"
120500;6;432;816;816;1;1;0;5;0;0;"-93,625288";"42,022516";"IDOTRR"
82000;2;200;480;540;1;60;0;4;0;0;"-93,629496";"42,021414";"IDOTRR"
78000;5;189;596;596;1;59;0;6;0;0;"-93,625299";"42,021596";"IDOTRR"
106500;4;327;951;951;1;56;0;6;0;0;"-93,626683";"42,020207";"IDOTRR"
165500;5;356;1151;1151;2;50;162;7;0;0;"-93,625143";"42,021389";"IDOTRR"
139000;6;384;967;967;2;49;327;6;0;0;"-93,625147";"42,02153";"IDOTRR"
89000;4;185;173;825;1;58;0;6;0;0;"-93,615426";"42,021162";"IDOTRR"
85000;3;0;1013;1013;1;27;0;6;0;0;"-93,616895";"42,020184";"IDOTRR"
140000;4;720;1073;1073;1;27;0;6;0;0;"-93,6150637";"42,0214218";"IDOTRR"
124900;5;216;837;1001;1;0;0;5;0;154;"-93,613886";"42,021555";"IDOTRR"
55993;5;504;540;1044;1;58;0;4;0;0;"-93,608271";"42,021327";"IDOTRR"
78000;3;0;216;576;1;56;0;6;0;0;"-93,604344";"42,022603";"IDOTRR"
134000;5;528;1142;1142;1;31;0;6;1;536;"-93,605354";"41,99284";"MeadowV"
127000;5;336;757;925;2;29;0;6;1;104;"-93,603922";"41,990523";"MeadowV"
151400;6;576;942;1291;2;33;0;10;1;728;"-93,603518";"41,991731";"MeadowV"
91000;4;297;462;526;1;36;0;5;0;120;"-93,604252";"41,991786";"MeadowV"
119500;5;253;945;945;1;37;0;5;1;174;"-93,604318";"41,991758";"MeadowV"
79400;4;253;546;546;1;34;0;5;0;0;"-93,603524";"41,992159";"MeadowV"
75500;4;0;630;630;1;38;0;3;0;96;"-93,60359";"41,992119";"MeadowV"
92000;5;0;630;630;1;36;0;3;0;0;"-93,602043";"41,992533";"MeadowV"
79500;4;0;546;546;1;36;0;5;0;0;"-93,601844";"41,992497";"MeadowV"
88000;4;286;546;546;1;39;0;6;0;238;"-93,60176";"41,991786";"MeadowV"
134000;6;484;1084;1080;1;24;0;5;0;120;"-93,607597";"41,994206";"Mitchel"
254900;8;741;1049;1036;2;11;0;8;1;0;"-93,604947";"41,99706";"Mitchel"
156450;6;351;902;926;1;32;0;5;1;319;"-93,604716";"41,997067";"Mitchel"
171000;6;358;1096;1118;1;31;0;6;1;203;"-93,604549";"41,997069";"Mitchel"
126000;5;539;0;1302;2;32;0;8;0;0;"-93,604519";"41,996919";"Mitchel"
100000;5;484;0;936;2;32;0;8;0;0;"-93,602912";"41,996903";"Mitchel"
152000;5;672;1582;1595;2;18;0;5;0;0;"-93,602424";"41,996066";"Mitchel"
171000;7;766;1907;1959;3;17;70;9;0;0;"-93,603854";"41,996063";"Mitchel"
143000;6;528;970;1026;1;33;0;5;1;193;"-93,601779";"41,994188";"Mitchel"
173500;5;624;1430;1430;2;5;0;7;0;0;"-93,608372";"41,990934";"Mitchel"
173000;4;850;1200;1200;1;44;98;6;0;0;"-93,606374";"41,993185";"Mitchel"
166500;5;686;1344;1344;2;11;0;7;1;328;"-93,608223";"41,991004";"Mitchel"
150900;6;574;1728;1728;2;30;0;8;0;40;"-93,6044746";"41,9900428";"Mitchel"
157000;5;531;716;716;1;30;0;6;1;0;"-93,604524";"41,989488";"Mitchel"
129500;5;624;768;768;1;37;0;5;0;104;"-93,6015199";"41,991371";"Mitchel"
142500;6;588;1003;1003;1;22;0;6;0;120;"-93,604776";"41,988964";"Mitchel"
112000;5;0;833;833;1;24;0;5;0;0;"-93,603867";"41,988222";"Mitchel"
149900;5;495;833;833;1;26;0;5;0;431;"-93,6035354";"41,9889358";"Mitchel"
149000;5;698;828;883;1;16;0;5;1;100;"-93,602777";"41,987659";"Mitchel"
132000;5;0;912;970;1;14;0;6;0;80;"-93,606847";"41,98651";"Mitchel"
93500;5;0;974;974;1;15;0;5;0;0;"-93,606641";"41,98651";"Mitchel"
136000;5;576;624;624;1;19;0;6;0;22;"-93,600582";"41,986647";"Mitchel"
161000;5;275;864;864;2;41;0;8;0;287;"-93,599791";"41,9913";"Mitchel"
173000;5;898;784;784;1;40;178;7;1;0;"-93,600191";"41,99095";"Mitchel"
157500;6;313;1008;1024;1;50;244;5;2;0;"-93,618182";"42,053327";"NAmes"
124500;6;502;882;882;1;53;0;5;0;0;"-93,6188955";"42,0530363";"NAmes"
244000;7;522;2110;2110;2;42;0;8;2;0;"-93,61732";"42,051245";"NAmes"
192100;7;506;1851;1851;2;37;434;8;1;0;"-93,617432";"42,050507";"NAmes"
345000;8;538;1952;2000;2;14;0;9;3;269;"-93,615524";"42,049322";"NAmes"
136000;5;0;896;896;2;35;0;8;0;32;"-93,625856";"42,056398";"NAmes"
151000;6;460;1054;1054;1;39;0;6;0;180;"-93,627875";"42,05539";"NAmes"
138800;5;299;1096;1096;1;37;0;6;0;240;"-93,62626";"42,055131";"NAmes"
120500;4;660;864;864;1;39;0;5;0;96;"-93,625657";"42,053306";"NAmes"
128000;4;270;914;914;1;46;0;4;0;140;"-93,6247461";"42,0562952";"NAmes"
130000;4;576;864;864;1;3;0;5;0;200;"-93,6223289";"42,056461";"NAmes"
133000;7;367;723;767;1;9;182;4;0;120;"-93,624798";"42,05467";"NAmes"
181000;6;511;1405;1337;2;9;0;5;0;144;"-93,624873";"42,054693";"NAmes"
177000;6;522;1405;1337;2;9;0;5;1;0;"-93,624431";"42,055319";"NAmes"
123000;5;288;864;900;1;39;0;6;1;175;"-93,62895";"42,048946";"NAmes"
140000;5;326;833;898;1;38;0;6;0;143;"-93,628069";"42,045878";"NAmes"
145000;5;576;1728;1728;2;43;0;10;0;0;"-93,62462";"42,047541";"NAmes"
146000;5;884;864;1200;1;8;166;6;0;0;"-93,624612";"42,045685";"NAmes"
117500;5;429;925;925;1;44;0;5;0;0;"-93,624612";"42,046635";"NAmes"
141500;4;396;894;894;1;49;0;5;1;0;"-93,622991";"42,043135";"NAmes"
98000;5;267;0;1014;1;52;0;6;0;0;"-93,621336";"42,042398";"NAmes"
128950;4;0;950;1225;1;51;0;6;0;352;"-93,623383";"42,043363";"NAmes"
177625;5;576;1048;1728;2;53;70;7;1;0;"-93,622476";"42,044926";"NAmes"
117600;5;312;894;894;1;47;0;5;0;0;"-93,62144";"42,043627";"NAmes"
167000;6;472;1516;1516;1;45;180;6;0;0;"-93,629415";"42,040645";"NAmes"
185900;6;299;1187;1565;2;6;0;7;2;200;"-93,630156";"42,040072";"NAmes"
178900;5;517;1510;1510;2;43;268;6;0;0;"-93,627536";"42,038971";"NAmes"
161000;6;440;1042;1042;2;42;98;5;0;192;"-93,630023";"42,040143";"NAmes"
168500;6;520;1248;1350;1;44;259;6;0;176;"-93,626171";"42,041811";"NAmes"
140000;5;451;1114;1114;1;47;0;5;0;0;"-93,626762";"42,038323";"NAmes"
181900;6;572;1144;1429;1;20;85;7;2;216;"-93,624484";"42,04074";"NAmes"
101800;4;462;0;1224;2;45;0;6;0;0;"-93,621368";"42,041332";"NAmes"
137000;5;275;1008;1008;1;52;0;4;1;0;"-93,622649";"42,038351";"NAmes"
138500;5;512;822;908;1;11;0;4;0;284;"-93,621503";"42,0392";"NAmes"
197600;5;400;1140;1929;2;8;265;7;2;0;"-93,620651";"42,039211";"NAmes"
165000;6;540;816;1127;1;29;272;9;1;0;"-93,625632";"42,034615";"NAmes"
135000;5;280;1056;1216;1;55;144;7;0;0;"-93,623704";"42,036024";"NAmes"
167000;6;418;1416;1644;1;56;238;7;2;110;"-93,623705";"42,034741";"NAmes"
165500;6;377;992;1661;1;12;0;8;1;0;"-93,623556";"42,03713";"NAmes"
112900;5;312;1036;1036;1;55;88;5;0;120;"-93,620487";"42,034679";"NAmes"
178000;6;315;1080;1128;1;2;216;5;1;238;"-93,618221";"42,048494";"NAmes"
124000;5;792;1584;1584;2;42;0;8;0;0;"-93,619673";"42,049306";"NAmes"
201800;7;492;864;902;1;20;288;8;2;60;"-93,6167";"42,048952";"NAmes"
163000;6;504;1362;1362;1;47;491;6;1;0;"-93,616552";"42,047782";"NAmes"
187500;6;530;1453;1453;2;48;3;6;1;0;"-93,617963";"42,048294";"NAmes"
139950;5;456;1144;1144;1;47;136;6;0;0;"-93,6178602";"42,0470858";"NAmes"
114500;5;275;912;912;1;49;1;5;0;0;"-93,616099";"42,045809";"NAmes"
193500;6;509;896;1182;2;41;576;8;1;0;"-93,614619";"42,04806";"NAmes"
129000;6;596;1021;1465;2;28;113;7;1;0;"-93,615535";"42,046882";"NAmes"
141000;6;315;936;936;1;8;0;4;0;0;"-93,618786";"42,044053";"NAmes"
135000;5;576;1604;1604;2;52;0;8;0;42;"-93,617693";"42,044895";"NAmes"
136500;5;292;1176;1176;1;51;143;6;2;0;"-93,618634";"42,043988";"NAmes"
150000;6;336;1244;1244;1;50;0;6;2;0;"-93,613046";"42,044218";"NAmes"
139000;6;297;1196;1196;1;52;74;6;1;0;"-93,614856";"42,042187";"NAmes"
148000;5;300;1058;1370;1;50;272;6;1;191;"-93,615882";"42,042105";"NAmes"
134450;5;447;1070;1236;1;10;64;6;1;0;"-93,612462";"42,042905";"NAmes"
135000;5;318;864;1064;1;58;0;4;0;0;"-93,615622";"42,040396";"NAmes"
140000;6;451;1367;1375;1;52;0;5;1;0;"-93,618593";"42,040252";"NAmes"
126000;5;480;631;1112;1;58;0;5;0;0;"-93,617219";"42,038356";"NAmes"
139000;5;840;952;952;1;57;0;4;0;0;"-93,615621";"42,039531";"NAmes"
116900;5;390;923;925;1;52;0;5;2;81;"-93,612075";"42,0384781";"NAmes"
132000;5;252;928;928;1;7;0;4;0;261;"-93,612252";"42,038545";"NAmes"
144900;5;490;1086;1086;1;7;104;6;0;0;"-93,618788";"42,038249";"NAmes"
145500;5;230;1031;1031;1;4;0;5;0;0;"-93,618605";"42,034918";"NAmes"
153000;4;280;1105;1647;1;54;0;6;1;225;"-93,618606";"42,034789";"NAmes"
102900;5;616;0;1210;1;56;140;7;0;208;"-93,618607";"42,034686";"NAmes"
129900;5;246;1200;1200;1;59;0;6;0;126;"-93,61719";"42,035829";"NAmes"
132000;6;240;972;972;1;7;0;5;1;0;"-93,617182";"42,034746";"NAmes"
160000;6;440;1088;1324;2;41;101;6;1;0;"-93,608909";"42,040944";"NAmes"
120000;5;240;920;888;1;46;53;5;0;0;"-93,609148";"42,039983";"NAmes"
115000;5;288;912;912;1;42;0;5;0;0;"-93,610501";"42,040148";"NAmes"
159500;6;539;655;1194;1;47;0;6;1;0;"-93,607257";"42,0385";"NAmes"
120000;6;288;864;864;1;47;207;4;0;168;"-93,608422";"42,038497";"NAmes"
135000;6;308;1105;1105;1;52;143;5;0;0;"-93,608927";"42,038349";"NAmes"
